name,threads,run_date,total_time_process,total_time_cpu,comment,success,cpu_mJ,power_mW,datadir,db,runno
h01,48,06/05/2023 15:30:53,35.74940189404879,1383.134264294,,True,,,../fanniemae-benchmark/sf500,datafusion,1
h02,48,06/05/2023 15:32:13,78.66038744000252,642.867436125,,True,,,../fanniemae-benchmark/sf500,datafusion,1
h03,48,06/05/2023 15:32:50,36.52200111804996,1294.9939184419998,,True,,,../fanniemae-benchmark/sf500,datafusion,1
h04,48,06/05/2023 15:33:21,30.557981650927104,1056.079440676,,True,,,../fanniemae-benchmark/sf500,datafusion,1
h05,48,06/05/2023 15:34:25,63.15704518300481,1981.6655391530003,,True,,,../fanniemae-benchmark/sf500,datafusion,1
h06,48,06/05/2023 15:34:46,20.16229770798236,759.5570162759996,,True,,,../fanniemae-benchmark/sf500,datafusion,1
h07,48,06/05/2023 15:35:31,,,External error: External error: External error: External error: External error: External error: External error: External error: Resources exhausted: Failed to allocate additional 1107296272 bytes for HashJoinStream[47] with 686292648 bytes already allocated - maximum available is 69503904,False,,,../fanniemae-benchmark/sf500,datafusion,1
h08,48,06/05/2023 15:36:34,60.89926833903883,1799.499212449,,True,,,../fanniemae-benchmark/sf500,datafusion,1
h09,48,06/05/2023 15:37:59,84.51369059598073,2877.051068768,,True,,,../fanniemae-benchmark/sf500,datafusion,1
h10,48,06/05/2023 15:39:05,65.59014454705175,1672.416894357999,,True,,,../fanniemae-benchmark/sf500,datafusion,1
h11,48,06/05/2023 15:40:02,56.02979813399725,717.7446247999997,,True,,,../fanniemae-benchmark/sf500,datafusion,1
h12,48,06/05/2023 15:40:16,,,External error: External error: Resources exhausted: Failed to allocate additional 1107296272 bytes for HashJoinStream[41] with 323056256 bytes already allocated - maximum available is 858706840,False,,,../fanniemae-benchmark/sf500,datafusion,1
h13,48,06/05/2023 15:41:27,66.03917319502216,2593.135146705001,,True,,,../fanniemae-benchmark/sf500,datafusion,1
h14,48,06/05/2023 15:41:48,20.667009720928036,474.23845124500076,,True,,,../fanniemae-benchmark/sf500,datafusion,1
h15,48,06/05/2023 15:42:39,50.82755616691429,1601.1545871270027,,True,,,../fanniemae-benchmark/sf500,datafusion,1
h16,48,06/05/2023 15:43:06,,,"Schema at index 0 was different: 
p_brand: string
p_type: string
p_size: int64
supplier_cnt: int64
vs
part.p_brand: string
part.p_type: string
part.p_size: int64
supplier_cnt: int64",False,,,../fanniemae-benchmark/sf500,datafusion,1
h19,48,06/05/2023 15:43:30,22.88871306506917,763.157439204002,,True,,,../fanniemae-benchmark/sf500,datafusion,1
h21,48,06/05/2023 15:44:25,,,External error: External error: External error: External error: External error: External error: External error: Resources exhausted: Failed to allocate additional 416784 bytes for HashJoinStream[40] with 1324691616 bytes already allocated - maximum available is 96,False,,,../fanniemae-benchmark/sf500,datafusion,1
h22,48,06/05/2023 15:45:01,35.38502641103696,337.89315914100007,,True,,,../fanniemae-benchmark/sf500,datafusion,1
h01,48,06/05/2023 15:45:39,37.26881752803456,1428.3735688589986,,True,,,../fanniemae-benchmark/sf500,datafusion,2
h02,48,06/05/2023 15:46:55,76.25589752499945,642.8907772130005,,True,,,../fanniemae-benchmark/sf500,datafusion,2
h03,48,06/05/2023 15:47:32,35.87479147792328,1290.7694990710006,,True,,,../fanniemae-benchmark/sf500,datafusion,2
h04,48,06/05/2023 15:48:03,30.26305745402351,1048.350761231999,,True,,,../fanniemae-benchmark/sf500,datafusion,2
h05,48,06/05/2023 15:49:06,62.535996722988784,1994.3168027110005,,True,,,../fanniemae-benchmark/sf500,datafusion,2
