name,threads,run_date,total_time_process,total_time_cpu,comment,success,cpu_mJ,power_mW,datadir,db,runno
h01,48,12/09/2023 13:14:42,7.058334668006864,303.244886365,,True,,,../fanniemae-benchmark/sf100,datafusion,1
h02,48,12/09/2023 13:14:48,5.7512437570112525,108.12995042099999,,True,,,../fanniemae-benchmark/sf100,datafusion,1
h03,48,12/09/2023 13:14:54,6.358077359996969,255.02294710399997,,True,,,../fanniemae-benchmark/sf100,datafusion,1
h04,48,12/09/2023 13:14:59,4.876606956997421,192.93699848100005,,True,,,../fanniemae-benchmark/sf100,datafusion,1
h05,48,12/09/2023 13:15:09,9.794825225995737,368.26403196599995,,True,,,../fanniemae-benchmark/sf100,datafusion,1
h06,48,12/09/2023 13:15:13,3.4924538170016604,135.243850629,,True,,,../fanniemae-benchmark/sf100,datafusion,1
h07,48,12/09/2023 13:15:31,18.288287610994303,744.6573427919998,,True,,,../fanniemae-benchmark/sf100,datafusion,1
h08,48,12/09/2023 13:15:40,8.69784020599036,307.0488615959998,,True,,,../fanniemae-benchmark/sf100,datafusion,1
h09,48,12/09/2023 13:15:55,14.50961699700565,558.9286028959996,,True,,,../fanniemae-benchmark/sf100,datafusion,1
h10,48,12/09/2023 13:16:05,9.816514696998638,353.7146009879998,,True,,,../fanniemae-benchmark/sf100,datafusion,1
h11,48,12/09/2023 13:16:09,4.083877757002483,140.49773307900023,,True,,,../fanniemae-benchmark/sf100,datafusion,1
h12,48,12/09/2023 13:16:17,8.107336553002824,309.92330774899983,,True,,,../fanniemae-benchmark/sf100,datafusion,1
h13,48,12/09/2023 13:16:25,6.974612093996257,311.95518690799963,,True,,,../fanniemae-benchmark/sf100,datafusion,1
h14,48,12/09/2023 13:16:28,2.981408580992138,119.97165167300045,,True,,,../fanniemae-benchmark/sf100,datafusion,1
h15,48,12/09/2023 13:16:34,6.188478997006314,278.100888725,,True,,,../fanniemae-benchmark/sf100,datafusion,1
h16,48,12/09/2023 13:16:39,,,"Schema at index 0 was different: 
p_brand: string
p_type: string
p_size: int64
supplier_cnt: int64
vs
part.p_brand: string
part.p_type: string
part.p_size: int64
supplier_cnt: int64",False,,,../fanniemae-benchmark/sf100,datafusion,1
h17,48,12/09/2023 13:17:09,30.254089377995115,1160.8909672400005,,True,,,../fanniemae-benchmark/sf100,datafusion,1
h18,48,12/09/2023 13:17:38,29.22745848899649,1267.5123368120003,,True,,,../fanniemae-benchmark/sf100,datafusion,1
h19,48,12/09/2023 13:17:44,4.9409333640069235,168.8553462740001,,True,,,../fanniemae-benchmark/sf100,datafusion,1
h20,48,12/09/2023 13:17:54,9.733502242001123,401.2483173389992,,True,,,../fanniemae-benchmark/sf100,datafusion,1
h21,48,12/09/2023 13:18:31,37.57262397400336,1288.9884818660003,,True,,,../fanniemae-benchmark/sf100,datafusion,1
h22,48,12/09/2023 13:18:34,2.9401605230086716,62.960241927001334,,True,,,../fanniemae-benchmark/sf100,datafusion,1
h01,48,12/09/2023 13:18:42,7.080220862990245,309.9611879640015,,True,,,../fanniemae-benchmark/sf100,datafusion,2
h02,48,12/09/2023 13:18:48,6.267154291999759,109.4928418670006,,True,,,../fanniemae-benchmark/sf100,datafusion,2
h03,48,12/09/2023 13:18:55,6.3358621319930535,251.74120533699897,,True,,,../fanniemae-benchmark/sf100,datafusion,2
h04,48,12/09/2023 13:19:00,4.745001433999278,191.230346766999,,True,,,../fanniemae-benchmark/sf100,datafusion,2
h05,48,12/09/2023 13:19:10,9.952136343999882,371.9245811510009,,True,,,../fanniemae-benchmark/sf100,datafusion,2
h06,48,12/09/2023 13:19:14,3.521689572997275,142.29538206299912,,True,,,../fanniemae-benchmark/sf100,datafusion,2
h07,48,12/09/2023 13:19:33,18.771145096005057,762.8845981489994,,True,,,../fanniemae-benchmark/sf100,datafusion,2
h08,48,12/09/2023 13:19:41,8.656548295999528,298.8980380289995,,True,,,../fanniemae-benchmark/sf100,datafusion,2
h09,48,12/09/2023 13:19:56,14.592662205992383,558.3708317689998,,True,,,../fanniemae-benchmark/sf100,datafusion,2
h10,48,12/09/2023 13:20:06,9.583892844995717,356.52668776599967,,True,,,../fanniemae-benchmark/sf100,datafusion,2
h11,48,12/09/2023 13:20:10,4.090823287988314,141.7011712019994,,True,,,../fanniemae-benchmark/sf100,datafusion,2
h12,48,12/09/2023 13:20:18,8.209807755003567,313.6160299969997,,True,,,../fanniemae-benchmark/sf100,datafusion,2
h13,48,12/09/2023 13:20:26,6.9839009329880355,309.51981892500044,,True,,,../fanniemae-benchmark/sf100,datafusion,2
h14,48,12/09/2023 13:20:29,2.9730270389991347,121.20332518800024,,True,,,../fanniemae-benchmark/sf100,datafusion,2
h15,48,12/09/2023 13:20:35,6.3124398609943455,282.8846468800002,,True,,,../fanniemae-benchmark/sf100,datafusion,2
