name,threads,run_date,total_time_process,total_time_cpu,comment,success,cpu_mJ,power_mW,datadir,db,runno
h01,12,07/04/2023 10:57:39,28.109679106040858,318.254176409,3.8Ghz,True,3046779.174,104653.24326480634,sf500,duckdb,1
h02,12,07/04/2023 10:57:51,11.421701391984243,121.419400529,3.8Ghz,True,1158339.069,92274.89083265899,sf500,duckdb,1
h03,12,07/04/2023 10:58:16,23.79073160601547,248.38914348400002,3.8Ghz,True,2375744.876,95577.29581214968,sf500,duckdb,1
h04,12,07/04/2023 10:59:17,58.94464916898869,487.361860365,3.8Ghz,True,4795147.269,79956.49458393326,sf500,duckdb,1
h05,12,07/04/2023 10:59:46,26.598892225010786,271.208811771,3.8Ghz,True,2580412.117,92857.01666454373,sf500,duckdb,1
h06,12,07/04/2023 11:00:05,17.709255256981123,191.01521331,3.8Ghz,True,1871384.957,100009.40119970546,sf500,duckdb,1
h07,12,07/04/2023 11:01:26,79.51932899100939,850.250372988,3.8Ghz,True,7351324.526,90959.96846177986,sf500,duckdb,1
h08,12,07/04/2023 11:02:02,32.384626340004615,332.27085536799996,3.8Ghz,True,3194369.823,94018.93909752484,sf500,duckdb,1
h10,12,07/04/2023 11:02:40,36.77888822200475,350.735041982,3.8Ghz,True,3557120.626,93898.490108025,sf500,duckdb,1
h11,12,07/04/2023 11:02:49,5.51732455502497,58.705627432,3.8Ghz,True,605290.688,91946.58255701515,sf500,duckdb,1
h12,12,07/04/2023 11:03:14,23.87054764700588,233.147129593,3.8Ghz,True,2444082.986,98138.44915138633,sf500,duckdb,1
h13,12,07/04/2023 11:04:19,63.96766254102113,672.277021868,3.8Ghz,True,5694698.314,87613.66095127173,sf500,duckdb,1
h14,12,07/04/2023 11:04:48,27.13787404599134,214.032340486,3.8Ghz,True,2414525.982,85534.49385544822,sf500,duckdb,1
h15,12,07/04/2023 11:05:21,31.030559328966774,328.54937760800004,3.8Ghz,True,3288728.911,102558.31246775843,sf500,duckdb,1
h16,12,07/04/2023 11:05:32,9.542744253005367,95.228475551,3.8Ghz,True,953384.015,89887.7561388305,sf500,duckdb,1
h19,12,07/04/2023 11:06:03,29.318307795969304,312.12583328299996,3.8Ghz,True,2985723.707,98361.65346364814,sf500,duckdb,1
h20,12,07/04/2023 11:06:44,40.088042429997586,397.600341271,3.8Ghz,True,3910027.637,94897.60549745717,sf500,duckdb,1
h22,12,07/04/2023 11:07:09,21.915010077995248,195.124123184,3.8Ghz,True,1781391.762,77411.33355621598,sf500,duckdb,1
h01,24,07/04/2023 11:07:26,15.42316202603979,330.81803306100005,3.8Ghz,True,2473210.096,150594.3481423473,sf500,duckdb,1
h02,24,07/04/2023 11:07:35,8.238134198007174,165.733379208,3.8Ghz,True,1043392.666,111226.4461874454,sf500,duckdb,1
h03,24,07/04/2023 11:07:53,15.689653139037546,306.751890788,3.8Ghz,True,1982461.901,118341.53248504132,sf500,duckdb,1
h04,24,07/04/2023 11:08:45,51.13194936601212,743.771373771,3.8Ghz,True,4546186.846,87155.65949665257,sf500,duckdb,1
h05,24,07/04/2023 11:09:09,21.43045438203262,359.10933485600003,3.8Ghz,True,2389482.782,105588.43554913462,sf500,duckdb,1
h06,24,07/04/2023 11:09:20,9.718280634027906,197.48636320100002,3.8Ghz,True,1459242.651,136140.8591000043,sf500,duckdb,1
h07,24,07/04/2023 11:10:23,61.29280389996711,1159.759690525,3.8Ghz,True,6420057.011,102557.1456374558,sf500,duckdb,1
h08,24,07/04/2023 11:10:53,26.05117649998283,427.215773047,3.8Ghz,True,2947794.226,106635.47946718268,sf500,duckdb,1
h10,24,07/04/2023 11:11:22,27.85526171902893,452.361653813,3.8Ghz,True,3110798.37,107406.94837602906,sf500,duckdb,1
h11,24,07/04/2023 11:11:29,4.084023453993723,79.662755818,3.8Ghz,True,558747.686,108408.62407407406,sf500,duckdb,1
h12,24,07/04/2023 11:11:46,16.33238005801104,273.31841739799995,3.8Ghz,True,2055362.275,118327.29244985226,sf500,duckdb,1
h13,24,07/04/2023 11:12:37,49.07330461998936,933.8564964230001,3.8Ghz,True,4913632.566,98077.69106353205,sf500,duckdb,1
h14,24,07/04/2023 11:12:59,19.935922449978534,259.62820055599997,3.8Ghz,True,2072986.867,98557.27439515103,sf500,duckdb,1
h15,24,07/04/2023 11:13:22,21.78627714695176,435.236292033,3.8Ghz,True,2974087.743,130264.29629662448,sf500,duckdb,1
h16,24,07/04/2023 11:13:30,6.675857410999015,121.06282171699999,3.8Ghz,True,822048.11,106155.44051452783,sf500,duckdb,1
h19,24,07/04/2023 11:13:52,19.651735878025647,389.893405154,3.8Ghz,True,2558936.925,123675.63075407571,sf500,duckdb,1
h20,24,07/04/2023 11:14:24,30.31925127300201,562.139234323,3.8Ghz,True,3552062.003,112966.95329031364,sf500,duckdb,1
h22,24,07/04/2023 11:14:46,19.736278299998958,306.2368876,3.8Ghz,True,1749427.809,83962.23607253694,sf500,duckdb,1
h01,48,07/04/2023 11:15:01,12.852467973018065,531.6902063399999,3.8Ghz,True,2348382.964,169570.13651819844,sf500,duckdb,1
h02,48,07/04/2023 11:15:10,7.914005120983347,290.307376028,3.8Ghz,True,1068605.855,118198.45856026492,sf500,duckdb,1
h03,48,07/04/2023 11:15:27,15.638886468950659,581.136585629,3.8Ghz,True,2041821.028,122304.02426547889,sf500,duckdb,1
h04,48,07/04/2023 11:16:19,50.63147223001579,1246.946013038,3.8Ghz,True,4680792.968,90617.98558561105,sf500,duckdb,1
h05,48,07/04/2023 11:16:43,21.15837585402187,547.589367577,3.8Ghz,True,2425432.217,108441.2323690371,sf500,duckdb,1
h06,48,07/04/2023 11:16:52,8.25275712198345,326.65269321399995,3.8Ghz,True,1341443.415,145085.49179965095,sf500,duckdb,1
h07,48,07/04/2023 11:17:53,59.15577679401031,1931.768693862,3.8Ghz,True,6480673.231,107207.17641185541,sf500,duckdb,1
h08,48,07/04/2023 11:18:23,25.629313061013818,682.590114741,3.8Ghz,True,2975439.144,109347.85898285282,sf500,duckdb,1
h10,48,07/04/2023 11:18:50,25.840924646996427,726.070275796,3.8Ghz,True,3068527.805,113889.31905031837,sf500,duckdb,1
h11,48,07/04/2023 11:18:57,4.20932352100499,125.527626341,3.8Ghz,True,585533.7,111113.6226680441,sf500,duckdb,1
h12,48,07/04/2023 11:19:14,15.781036246044096,398.261186534,3.8Ghz,True,2055691.771,122287.28750445337,sf500,duckdb,1
h13,48,07/04/2023 11:20:00,45.41731626098044,1365.46876479,3.8Ghz,True,4846311.401,104350.0742011682,sf500,duckdb,1
h14,48,07/04/2023 11:20:30,26.27852754603373,463.164214248,3.8Ghz,True,2609958.273,95373.37294500465,sf500,duckdb,1
h15,48,07/04/2023 11:20:52,21.41171138797654,823.25846267,3.8Ghz,True,3279313.535,146077.7240873969,sf500,duckdb,1
h16,48,07/04/2023 11:21:01,6.377424928010441,199.08419627199999,3.8Ghz,True,875288.353,117797.93565848822,sf500,duckdb,1
h19,48,07/04/2023 11:21:20,18.132545120024588,681.920309704,3.8Ghz,True,2492017.352,130014.4737097501,sf500,duckdb,1
h20,48,07/04/2023 11:21:49,26.611272152978927,883.505196949,3.8Ghz,True,3527182.675,127194.47933096194,sf500,duckdb,1
