name,threads,run_date,total_time_process,total_time_cpu,comment,success,cpu_mJ,power_mW,datadir,db,runno
h01,12,07/04/2023 12:45:52,37.854488441953436,431.008953706,2.8Ghz,True,2630141.617,67146.6431479478,sf500,duckdb,1
h02,12,07/04/2023 12:46:07,13.291277687996626,140.853171759,2.8Ghz,True,976619.768,66125.08883045157,sf500,duckdb,1
h03,12,07/04/2023 12:46:38,29.232649818994105,308.063540822,2.8Ghz,True,2024414.336,66109.93896659205,sf500,duckdb,1
h04,12,07/04/2023 12:47:50,70.24409357499098,569.4592509400001,2.8Ghz,True,4300274.18,60065.95038437874,sf500,duckdb,1
h05,12,07/04/2023 12:48:24,31.346943001030013,327.237391929,2.8Ghz,True,2168049.135,65871.77979267556,sf500,duckdb,1
h06,12,07/04/2023 12:48:49,23.525633843964897,257.043854037,2.8Ghz,True,1634408.183,65822.83907108464,sf500,duckdb,1
h07,12,07/04/2023 12:50:25,93.88021045201458,1000.506583561,2.8Ghz,True,6192134.58,64771.79334088704,sf500,duckdb,1
h08,12,07/04/2023 12:51:08,37.96641889202874,401.00188427200004,2.8Ghz,True,2665011.014,66514.1664945144,sf500,duckdb,1
h10,12,07/04/2023 12:51:54,44.39920688600978,433.23023121399996,2.8Ghz,True,2988841.817,65193.747773299736,sf500,duckdb,1
h11,12,07/04/2023 12:52:04,6.6547869960195385,71.493320691,2.8Ghz,True,526816.399,65461.731990385975,sf500,duckdb,1
h12,12,07/04/2023 12:52:35,29.67128435597988,302.07503016699997,2.8Ghz,True,2067895.669,66663.353373872,sf500,duckdb,1
h13,12,07/04/2023 12:53:50,73.31915121001657,780.064169094,2.8Ghz,True,4766912.935,63839.7006288289,sf500,duckdb,1
h14,12,07/04/2023 12:54:22,29.033280640025623,257.08866627400005,2.8Ghz,True,1945961.652,63931.81678690443,sf500,duckdb,1
h15,12,07/04/2023 12:55:02,38.27764197898796,415.107778597,2.8Ghz,True,2681302.942,67642.99591289529,sf500,duckdb,1
h16,12,07/04/2023 12:55:15,10.90959630504949,109.227097185,2.8Ghz,True,793175.153,64434.97635621295,sf500,duckdb,1
h19,12,07/04/2023 12:55:54,37.19583958602743,399.312383447,2.8Ghz,True,2559785.239,66393.28712440547,sf500,duckdb,1
h20,12,07/04/2023 12:56:45,49.01584017201094,487.29908500799996,2.8Ghz,True,3345280.613,66252.30705182301,sf500,duckdb,1
h22,12,07/04/2023 12:57:13,24.743328442971688,215.211584921,2.8Ghz,True,1565557.297,59850.4611427024,sf500,duckdb,1
h01,24,07/04/2023 12:57:35,20.084677369974088,439.660153042,2.8Ghz,True,1820227.263,85049.12415819938,sf500,duckdb,1
h02,24,07/04/2023 12:57:46,9.357540211000014,187.3074534,2.8Ghz,True,813386.967,74985.583170489,sf500,duckdb,1
h03,24,07/04/2023 12:58:07,18.74785902304575,369.029234551,2.8Ghz,True,1542612.042,76547.27045272975,sf500,duckdb,1
