name,threads,run_date,total_time_process,total_time_cpu,comment,success,cpu_mJ,power_mW,datadir,db,runno
h01,12,07/04/2023 14:58:05,46.86593778198585,540.152298619,2.2Ghz,True,2998508.05,61776.86616948951,sf500,duckdb,1
h02,12,07/04/2023 14:58:23,15.44940758595476,164.44885797999999,2.2Ghz,True,1078190.626,62300.15707815891,sf500,duckdb,1
h03,12,07/04/2023 14:59:00,35.13341921096435,372.527574597,2.2Ghz,True,2277235.627,61736.672878826466,sf500,duckdb,1
h04,12,07/04/2023 15:00:22,79.8927880449919,640.2353106170001,2.2Ghz,True,4667824.035,57218.060033269474,sf500,duckdb,1
h05,12,07/04/2023 15:01:04,37.49834785598796,389.831795275,2.2Ghz,True,2439437.337,61827.602476110595,sf500,duckdb,1
h06,12,07/04/2023 15:01:35,29.35346790199401,324.336507058,2.2Ghz,True,1883120.678,60769.64685244367,sf500,duckdb,1
h07,12,07/04/2023 15:03:25,108.22977811901364,1156.388514773,2.2Ghz,True,6756166.202,61204.81515248341,sf500,duckdb,1
h08,12,07/04/2023 15:04:16,43.63094317098148,468.831747933,2.2Ghz,True,2876221.206,62188.562606517306,sf500,duckdb,1
h10,12,07/04/2023 15:05:11,53.11427131196251,523.870147494,2.2Ghz,True,3351236.314,61007.45468039197,sf500,duckdb,1
h11,12,07/04/2023 15:05:22,7.714514290972147,85.234427529,2.2Ghz,True,577677.096,61016.13234397066,sf500,duckdb,1
h12,12,07/04/2023 15:05:59,34.39071175700519,366.498201304,2.2Ghz,True,2231457.813,61844.33117605248,sf500,duckdb,1
h13,12,07/04/2023 15:07:25,84.33694925199961,885.312840836,2.2Ghz,True,5175408.015,60164.662600025826,sf500,duckdb,1
h14,12,07/04/2023 15:07:57,29.218900559004396,284.82226953500003,2.2Ghz,True,1867709.397,60356.53332870554,sf500,duckdb,1
h15,12,07/04/2023 15:08:47,47.35779503500089,517.441630854,2.2Ghz,True,3051148.379,62182.91152484284,sf500,duckdb,1
h16,12,07/04/2023 15:09:01,12.267870181996841,125.943857994,2.2Ghz,True,845483.742,60337.479412412096,sf500,duckdb,1
h19,12,07/04/2023 15:09:51,46.98055757395923,503.030321348,2.2Ghz,True,3002162.462,61681.36995597648,sf500,duckdb,1
h20,12,07/04/2023 15:10:54,60.65859627298778,593.283931598,2.2Ghz,True,3847410.163,61554.60254138777,sf500,duckdb,1
h22,12,07/04/2023 15:11:26,28.14322164998157,241.15284726000002,2.2Ghz,True,1691383.661,56637.450342753305,sf500,duckdb,1
h01,24,07/04/2023 15:11:53,24.662013572000433,547.528851022,2.2Ghz,True,1969471.437,74772.49213344978,sf500,duckdb,1
h02,24,07/04/2023 15:12:05,10.321546711958945,204.62552833900003,2.2Ghz,True,845322.587,69345.32783239515,sf500,duckdb,1
h03,24,07/04/2023 15:12:29,21.52251866098959,423.312599714,2.2Ghz,True,1629899.581,70050.63907980439,sf500,duckdb,1
h04,24,07/04/2023 15:13:41,69.4311220680247,962.735981011,2.2Ghz,True,4235454.168,59555.67760598929,sf500,duckdb,1
h05,24,07/04/2023 15:14:10,25.265323795028962,463.571424885,2.2Ghz,True,1869628.945,68644.66342219444,sf500,duckdb,1
h06,24,07/04/2023 15:14:28,15.798650979006197,329.45952895799996,2.2Ghz,True,1235421.477,70840.2463574039,sf500,duckdb,1
h07,24,07/04/2023 15:15:50,80.06390016403748,1498.823378446,2.2Ghz,True,5383317.49,65469.9562736515,sf500,duckdb,1
h08,24,07/04/2023 15:16:25,28.43439537798986,546.08377997,2.2Ghz,True,2169520.708,69783.09476876624,sf500,duckdb,1
h10,24,07/04/2023 15:17:05,37.92897928104503,626.737644456,2.2Ghz,True,2630387.042,66183.71747072211,sf500,duckdb,1
h11,24,07/04/2023 15:17:14,4.967401425994467,101.312283389,2.2Ghz,True,454825.05,67632.27286366561,sf500,duckdb,1
