name,threads,run_date,total_time_process,total_time_cpu,comment,success,cpu_mJ,power_mW,datadir,db,runno
h01,12,08/04/2023 19:59:31,100.34431875299197,1121.685839612,2.2Ghz,True,6413654.954,62203.35863200636,sf1000,duckdb,1
h02,12,08/04/2023 20:00:07,33.39131230697967,346.270957752,2.2Ghz,True,2285381.294,62850.42292929627,sf1000,duckdb,1
h03,12,08/04/2023 20:01:35,83.89677902398398,840.018912563,2.2Ghz,True,5393336.152,62115.93313698767,sf1000,duckdb,1
h05,12,08/04/2023 20:03:03,84.07116302399663,857.581235027,2.2Ghz,True,5422974.832,62221.29256197937,sf1000,duckdb,1
h06,12,08/04/2023 20:04:06,59.890834901016206,656.4024688000001,2.2Ghz,True,3820924.198,60946.0386106394,sf1000,duckdb,1
h07,12,08/04/2023 20:08:58,289.2680519609712,2775.12055884,2.2Ghz,True,17731209.882,60609.850468929515,sf1000,duckdb,1
h08,12,08/04/2023 20:10:44,98.31079114798922,1036.8362082059998,2.2Ghz,True,6395570.958,62654.20749042165,sf1000,duckdb,1
h10,12,08/04/2023 20:12:42,114.36794656701386,1095.682592914,2.2Ghz,True,7206768.097,61403.98234459018,sf1000,duckdb,1
h11,12,08/04/2023 20:13:07,16.958311630005483,186.33585749,2.2Ghz,True,1241165.794,62360.58081009373,sf1000,duckdb,1
h12,12,08/04/2023 20:14:24,73.99810409697238,762.3661556919999,2.2Ghz,True,4746677.531,61796.07797670446,sf1000,duckdb,1
h13,12,08/04/2023 20:17:35,188.20354185102042,1918.365202563,2.2Ghz,True,11416446.666,59768.068322840285,sf1000,duckdb,1
h14,12,08/04/2023 20:18:52,72.77856293902732,659.902678267,2.2Ghz,True,4536949.028,59981.31113701738,sf1000,duckdb,1
h15,12,08/04/2023 20:21:05,129.43201398098608,1272.882795395,2.2Ghz,True,8227955.689,62185.40055522204,sf1000,duckdb,1
h16,12,08/04/2023 20:21:35,26.226942054985557,262.357468805,2.2Ghz,True,1765984.326,60614.581347862455,sf1000,duckdb,1
h19,12,08/04/2023 20:23:24,104.11322689498775,1073.871289842,2.2Ghz,True,6631831.964,61992.06805303726,sf1000,duckdb,1
h20,12,08/04/2023 20:25:44,135.69191286101704,1312.64532654,2.2Ghz,True,8569251.973,61776.41662216185,sf1000,duckdb,1
h22,12,08/04/2023 20:26:49,58.44148117303848,500.224209781,2.2Ghz,True,3486746.961,56878.58371236612,sf1000,duckdb,1
h01,24,08/04/2023 20:27:48,54.227783587994054,1164.841020323,2.2Ghz,True,4278768.12,74999.89218596354,sf1000,duckdb,1
h02,24,08/04/2023 20:28:13,21.87481555395061,426.026048901,2.2Ghz,True,1744489.084,70148.98330515782,sf1000,duckdb,1
h03,24,08/04/2023 20:29:18,60.8001609990024,1068.840251155,2.2Ghz,True,4316395.767,67719.06206242547,sf1000,duckdb,1
h05,24,08/04/2023 20:30:28,66.84533825400285,1162.974644249,2.2Ghz,True,4681111.632,66935.88904321591,sf1000,duckdb,1
h06,24,08/04/2023 20:31:05,33.532356176001485,683.461877264,2.2Ghz,True,2580890.669,70908.31130186292,sf1000,duckdb,1
h07,24,08/04/2023 20:35:09,240.369307025976,3948.9256366930003,2.2Ghz,True,15449866.024,63408.85831694295,sf1000,duckdb,1
h08,24,08/04/2023 20:36:30,74.33010628499324,1275.630939601,2.2Ghz,True,5299517.319,67839.06935846385,sf1000,duckdb,1
h10,24,08/04/2023 20:37:57,83.32521479501156,1329.249642756,2.2Ghz,True,5726811.369,66325.41144422488,sf1000,duckdb,1
