name,threads,run_date,total_time_process,total_time_cpu,comment,success,cpu_mJ,power_mW,datadir,db,runno
h01,1,10/04/2023 14:18:59,62.70253733196296,62.695996629,3.8Ghz,True,3470410.144,54938.43748868323,sf100,duckdb,1
h02,1,10/04/2023 14:19:08,8.283805466955528,8.283052829,3.8Ghz,True,493276.507,55585.6524371368,sf100,duckdb,1
h03,1,10/04/2023 14:19:50,40.99531274300534,40.885252709999996,3.8Ghz,True,2258131.451,54382.861906132675,sf100,duckdb,1
h04,1,10/04/2023 14:20:34,43.915931641007774,43.912337305,3.8Ghz,True,2412325.641,54324.424528971045,sf100,duckdb,1
h05,1,10/04/2023 14:21:15,40.21156090090517,40.207323668,3.8Ghz,True,2212401.806,54181.991729987116,sf100,duckdb,1
h06,1,10/04/2023 14:21:53,37.279343120986596,37.277197907,3.8Ghz,True,2063172.844,54663.62611946234,sf100,duckdb,1
h07,1,10/04/2023 14:23:23,89.90240079700015,89.892285044,3.8Ghz,True,4935526.407,54439.25205730771,sf100,duckdb,1
h08,1,10/04/2023 14:24:13,48.83925572806038,48.833846739,3.8Ghz,True,2701025.891,54182.84118459494,sf100,duckdb,1
h10,1,10/04/2023 14:25:03,49.025773691013455,49.020740644,3.8Ghz,True,2697322.636,54394.6379650831,sf100,duckdb,1
h11,1,10/04/2023 14:25:09,5.5800035919528455,5.579760564,3.8Ghz,True,335858.562,55024.75310485871,sf100,duckdb,1
h12,1,10/04/2023 14:25:51,40.79534423397854,40.791737036,3.8Ghz,True,2249302.059,54472.033006235935,sf100,duckdb,1
h13,1,10/04/2023 14:26:43,52.1123335378943,52.105602063999996,3.8Ghz,True,2847087.673,54124.15236730382,sf100,duckdb,1
h14,1,10/04/2023 14:27:11,27.08214517205488,27.079856386,3.8Ghz,True,1505277.776,54587.47488854271,sf100,duckdb,1
h15,1,10/04/2023 14:28:02,50.631561032962054,50.627732299,3.8Ghz,True,2792094.637,54611.60602479544,sf100,duckdb,1
h16,1,10/04/2023 14:28:11,8.609716483973898,8.608947419,3.8Ghz,True,490695.358,53701.634682384225,sf100,duckdb,1
h17,1,10/04/2023 14:29:33,80.85536083497573,80.84842682899999,3.8Ghz,True,4386405.94,53919.58654520611,sf100,duckdb,1
h18,1,10/04/2023 14:31:47,133.93974531802814,133.926869881,3.8Ghz,True,7247310.647,53897.38352015664,sf100,duckdb,1
h19,1,10/04/2023 14:32:38,50.67278654698748,50.667154284000006,3.8Ghz,True,2801849.427,54753.59680485675,sf100,duckdb,1
h20,1,10/04/2023 14:33:26,46.993256094981916,46.988474915999994,3.8Ghz,True,2585819.675,54359.026251507945,sf100,duckdb,1
h21,1,10/04/2023 14:35:58,151.7412533099996,151.724816933,3.8Ghz,True,8211552.088,53910.91552260252,sf100,duckdb,1
h22,1,10/04/2023 14:36:13,14.418975363019854,14.417615761,3.8Ghz,True,807718.514,54155.83677632675,sf100,duckdb,1
h01,3,10/04/2023 14:36:35,21.10328312893398,62.835969303000006,3.8Ghz,True,1372380.962,63619.24867205876,sf100,duckdb,1
h02,3,10/04/2023 14:36:40,3.9057343769818544,10.440828170000001,3.8Ghz,True,272348.526,60542.14165416332,sf100,duckdb,1
h03,3,10/04/2023 14:36:55,14.31964170106221,42.159490124,3.8Ghz,True,911143.539,61358.64557508105,sf100,duckdb,1
h04,3,10/04/2023 14:37:13,18.073353065992706,50.413011633,3.8Ghz,True,1136244.874,61213.16099943675,sf100,duckdb,1
h05,3,10/04/2023 14:37:29,14.291850466048345,42.176551827,3.8Ghz,True,913032.892,61224.32552503033,sf100,duckdb,1
h06,3,10/04/2023 14:37:42,12.60648899199441,37.376123468,3.8Ghz,True,819971.71,62742.78505027299,sf100,duckdb,1
h07,3,10/04/2023 14:38:16,33.01452025701292,97.41392428600001,3.8Ghz,True,2087025.233,61794.33441538918,sf100,duckdb,1
h08,3,10/04/2023 14:38:34,17.110258987988345,50.61903634,3.8Ghz,True,1113974.816,61477.81321886875,sf100,duckdb,1
h10,3,10/04/2023 14:38:53,18.366173868998885,53.441681617,3.8Ghz,True,1172476.063,61933.478518615455,sf100,duckdb,1
h11,3,10/04/2023 14:38:56,2.0963193549541757,6.00862746,3.8Ghz,True,162618.07,61976.97195912054,sf100,duckdb,1
h12,3,10/04/2023 14:39:11,14.105725016910583,41.696475536,3.8Ghz,True,909705.32,62308.211334243024,sf100,duckdb,1
h13,3,10/04/2023 14:39:37,25.210852512042038,70.069809192,3.8Ghz,True,1572978.911,61194.02100933076,sf100,duckdb,1
h14,3,10/04/2023 14:39:47,9.797276333905756,28.658633152999997,3.8Ghz,True,639663.011,62135.05100462603,sf100,duckdb,1
h15,3,10/04/2023 14:40:06,18.018087921082042,52.985482352,3.8Ghz,True,1160169.189,62661.09647463739,sf100,duckdb,1
h16,3,10/04/2023 14:40:11,4.579177097999491,12.281957822,3.8Ghz,True,304240.858,59612.84371862476,sf100,duckdb,1
h17,3,10/04/2023 14:41:15,63.244605979998596,187.05002730400003,3.8Ghz,True,3890577.258,61039.990213295576,sf100,duckdb,1
h18,3,10/04/2023 14:42:11,55.00646660698112,161.565480394,3.8Ghz,True,3414086.9,61475.67496223353,sf100,duckdb,1
h19,3,10/04/2023 14:42:30,17.823875361937098,52.705318918,3.8Ghz,True,1153824.439,62968.66807864368,sf100,duckdb,1
h20,3,10/04/2023 14:42:54,22.793330498971045,60.498278207,3.8Ghz,True,1432935.478,61308.448187585556,sf100,duckdb,1
h21,3,10/04/2023 14:43:54,59.76678968500346,174.274146368,3.8Ghz,True,3686262.705,61083.42792304036,sf100,duckdb,1
h22,3,10/04/2023 14:44:03,6.389985181973316,17.715701806,3.8Ghz,True,410432.525,59576.553740975905,sf100,duckdb,1
h01,6,10/04/2023 14:44:14,10.697175341076218,62.977549634,3.8Ghz,True,852595.175,76343.58734003393,sf100,duckdb,1
h02,6,10/04/2023 14:44:17,2.184843413066119,11.235541377999999,3.8Ghz,True,192328.494,69237.19710774637,sf100,duckdb,1
h03,6,10/04/2023 14:44:25,7.6396039159735665,43.854680185999996,3.8Ghz,True,602388.892,73688.00613595026,sf100,duckdb,1
h04,6,10/04/2023 14:44:38,12.416147239971906,61.140096382,3.8Ghz,True,897538.988,69510.94743044552,sf100,duckdb,1
h05,6,10/04/2023 14:44:47,7.646638078964315,44.122805451,3.8Ghz,True,585986.221,70837.8673217524,sf100,duckdb,1
h06,6,10/04/2023 14:44:54,6.437274976982735,37.505319103,3.8Ghz,True,514315.062,74557.94105338452,sf100,duckdb,1
h07,6,10/04/2023 14:45:14,19.58933893602807,111.11909543099999,3.8Ghz,True,1464585.957,71979.92846577938,sf100,duckdb,1
